D1,D2,D3,D4,D5,D6
4.57010896,7.43743854,4.36248325,0.32935826,4.16691142,-0.39511447
3.73963581,4.35071885,0.36443837,1.23244069,2.77884323,1.81536082
2.94324518,3.46981365,0.38934212,6.64523123,4.49788835,7.46785434
4.57670045,3.52955755,3.0561115,1.1405437,8.3079637,1.84391379
3.68238662,5.62808206,2.19649264,0.73800119,3.71765005,1.69113178
4.53695585,6.13167404,1.91976672,0.16928032,6.58491365,2.5894935
5.08619889,4.36956882,0.79871713,0.442263,5.80565994,3.47208546
4.37664541,5.05543755,0.26778328,0.32007815,1.85853746,4.53555342
5.89360605,4.47730381,1.41114546,0.54821695,1.47688479,4.9246555
3.08386744,5.80224111,3.47159565,1.80794563,2.35390126,3.16762193
5.35414926,5.63282014,1.6147223,0.866603,16.07614129,5.92780246
4.94864213,2.51698759,0.45862619,0.46277658,2.95601838,4.07940651
3.58331064,6.39754866,2.07313929,0.1808446,4.61734427,-0.43172365
5.82166365,6.35485044,0.93841712,1.02614502,7.77459385,8.47898418
3.60226623,2.09307715,3.72418843,0.05142198,3.73523204,4.71664232
6.07189825,7.71811392,1.6823062,0.28846798,7.39936138,7.07686487
4.30738434,5.73263109,0.36832216,1.56767245,3.22236751,2.35805754
4.63130064,1.20676601,0.28399799,0.60392197,2.76677548,0.42771726
4.99529715,4.42583281,0.27200716,2.63200833,3.54422048,4.08938155
3.14119906,3.03550033,1.09041872,1.11652053,4.39267789,5.3248121
3.78065342,2.62058047,2.55879807,1.05227428,7.13144743,9.84245686
1.75611776,6.59191764,1.90547542,0.72156397,3.42765575,2.79975877
3.79811463,4.64289919,2.50618638,1.16653507,5.76630881,-0.67077484
5.50217938,5.58388069,2.86707162,1.81359062,5.16661323,5.75305494
4.05688678,0.88042194,1.93113511,0.81263599,3.81615384,-0.1698412
2.86195587,0.80024974,3.02841616,3.65765847,4.23182408,2.08643495
3.06328157,6.24542076,2.89372333,0.50602921,8.16814216,8.30201892
2.03080287,3.11964132,0.33828236,0.30228444,8.74004746,4.11395967
4.57267636,5.38517586,4.20834104,0.68461348,7.38437533,6.18668974
4.26920105,5.86249713,0.27277735,2.09255841,2.19389703,1.24803667
2.34398137,4.46735555,4.08454663,0.56203581,1.9490873,3.98866885
4.85970694,4.10867485,0.53832512,0.3352628,7.37216007,6.32072925
3.400696,2.97463505,1.19458466,0.94841732,5.78106031,4.08125969
4.25114532,7.27013088,1.78673725,1.78992342,3.51359822,2.59462435
6.95204484,5.47771358,1.93297804,0.16417804,6.44222517,3.85035662
2.77412676,2.12566736,1.21310787,0.16603589,4.6674452,-1.46682308
6.99436768,3.03524734,0.52541403,0.30967248,1.68212641,6.17216093
2.52808596,7.22418607,4.01078392,0.45517323,9.6501511,-1.34215211
7.38138682,2.63531676,4.91047558,0.51864289,5.77139756,0.29109944
4.10823201,2.368611,0.89830895,1.11046573,9.10187207,1.19465992
5.15173902,2.5553881,0.78798044,0.08858913,8.13839027,1.70588505
2.45228892,1.67920226,0.24097191,0.45425981,4.21511831,2.5387037
3.63623275,-0.2253279,0.10625065,0.04954968,4.60943092,7.28247475
6.31404459,4.37398603,0.86560898,1.13025801,3.35873809,8.73373069
7.08833649,7.02563424,1.38604825,0.89908836,6.17914882,2.13326275
6.02652849,4.86954121,3.39126814,0.09935028,3.23696462,1.268878
3.26805663,3.44844863,1.81796978,0.73400652,1.29415239,7.24113738
4.61226085,5.60057313,0.42068379,0.76698303,3.06525314,-0.1726415
4.68204518,4.24870615,4.54612444,0.492512,6.46033394,4.82554869
3.4977147,8.00834068,0.45765588,1.47746885,3.61303705,-8.0044706
3.80423314,0.42349008,1.549095,1.3584672,5.10526818,-1.53834172
4.95222645,1.90599237,0.72948647,0.64602858,3.31300244,3.86386099
4.75153224,4.54019556,2.44915331,0.01514738,4.71433045,3.24849063
2.87784555,5.23744358,1.39482085,0.62152323,5.38285672,3.65854518
4.11208985,6.55611655,1.47769898,0.22488808,2.59560024,4.53013193
6.68183997,3.11664161,0.31364353,0.87692156,3.43862676,7.43530249
4.15662728,5.86694276,1.33455413,3.08710351,1.81366847,-0.84120902
5.45059093,2.87553018,1.21238693,0.240599,8.87653348,-1.19891677
3.33777495,2.75846293,1.02913806,1.26934139,11.94649222,-1.91402669
7.58903803,2.43300326,3.06484728,1.25388349,8.50608558,2.49535829
5.14787768,4.6563325,4.73192164,1.37493229,3.25193952,0.41369476
4.0335119,4.25367573,0.41011272,0.0193507,6.60375495,-2.76216434
5.8977296,3.93497735,0.39978525,0.05154052,3.3223262,12.94964431
6.32272036,3.66091689,2.97509457,1.65289061,8.12304799,1.208356
3.24543124,5.37532813,3.3508768,0.09953356,0.78937926,10.53194813
5.006506,0.65945252,1.63145031,2.27560081,4.55297486,-0.15875086
5.05182887,5.30351855,0.19565585,1.11132964,8.49340412,-9.57543361
4.83476096,4.09802807,0.59607929,0.68342778,4.05708484,4.06862285
4.3869622,0.58103984,0.96949703,2.66989622,4.0128817,6.92316316
3.81030403,5.72341495,1.0828566,0.42005062,2.62119214,3.96346436
3.02395415,2.52188869,2.92735198,1.36847375,18.47236795,3.6164966
8.16372279,4.72971776,0.39357546,1.15338436,8.03293367,3.75855628
3.45492301,4.65552898,0.48010989,3.99589039,2.81967566,3.1458939
5.11868253,2.61708212,0.83167496,0.94627838,4.50729277,5.9242732
2.91609071,0.58043797,0.69339958,1.45784466,2.57034853,3.74202314
9.24046023,1.87196188,2.44946326,0.03254253,9.42848162,4.93661902
3.70627734,2.75692571,1.64980575,1.2352686,4.46669914,0.57334464
7.30714577,4.14010363,2.36554643,1.6364385,2.2976111,-0.66357724
4.8250239,0.98045557,1.56086765,0.22215875,7.25452097,1.78927512
6.41865957,5.46015227,1.52865237,0.43399735,5.01807095,3.72581473
2.25314847,-0.12223279,0.15727481,0.41873724,3.25799134,13.72322927
6.53716809,5.1869089,4.46733936,1.88741551,7.93176133,6.76320334
3.683376,4.34116966,0.91724347,0.10298014,1.81787121,-3.08745452
5.99130719,0.13399606,0.73524191,1.99188388,5.31835351,-1.10990534
4.70934156,4.51504063,1.78137393,0.78369529,5.01933847,6.5031057
2.87098301,7.52414588,0.461119,0.63491469,6.64318231,2.65930301
5.86020064,4.71305169,1.07710355,1.78871844,5.50058419,2.26607246
4.12760532,4.55893385,4.62983678,1.0641522,4.41113709,2.52162129
3.54861208,3.90409436,3.71962609,1.50418588,10.99492764,-1.38735742
4.58237332,-0.34070476,2.15325005,0.09006257,3.79331452,5.69277414
4.33320775,0.74088366,3.88728191,1.01995431,5.96480279,3.93016083
3.2546738,3.73231303,0.37724872,0.54682008,9.91657507,0.8289783
4.61225189,3.68375851,0.43946923,0.63402602,3.38770407,6.00952185
4.73763535,2.51844104,0.53915404,1.52819066,9.4494236,7.56098124
3.10850711,4.60358622,3.29773248,0.98778215,6.99827116,3.39969013
4.14862361,2.05428315,1.11108149,0.18730975,5.36598387,10.47098721
5.02530082,3.51277527,0.93022111,0.90604259,4.7935314,4.4053259
3.46239116,2.47352383,3.99806534,0.07549135,1.84729842,1.13627737
5.17514063,4.1244205,2.47141101,0.1046052,6.55881605,5.67580795
7.04154395,5.08457172,0.65277328,0.02930975,6.81202105,3.43783593
7.19358829,7.06498638,1.26017297,0.58239537,0.98757974,6.59026744
2.73555294,6.71755581,0.5432898,0.38474729,5.0758446,8.23056281
2.3586039,4.79067003,0.46703835,4.14930712,5.48487568,1.42342002
4.928671,5.85930265,1.55396978,0.66593087,13.63656265,-0.35062318
4.25538846,2.73206815,3.57082699,0.45301926,3.79129409,1.86718652
3.37654417,7.20278303,0.96611581,0.20268381,4.34258482,4.1613382
2.9990463,5.72547197,3.67737525,1.99871156,3.89881702,3.78423483
5.8415727,4.01978284,0.44847988,0.00275153,7.25895454,6.42029116
5.82754994,4.51989469,0.83109283,0.0386416,0.9706704,4.40770483
3.2787405,2.48517295,0.88639252,1.7301886,9.34197843,-4.00479378
2.87812694,3.67627479,0.34260049,0.05395665,7.32012198,5.32013229
3.70302453,4.69828921,6.19007953,3.48860362,3.04501812,9.8504372
4.26409484,6.69508339,4.96649527,0.54626182,4.2868073,1.88033946
3.02162269,7.90898609,0.76130397,0.05258271,1.27649596,5.59897375
5.80833045,4.9680391,0.78997972,0.26801838,1.75184512,0.60374539
1.35907693,0.84377371,3.68765673,0.04989619,2.00264439,2.67348235
5.47159438,4.56164704,1.98184874,3.69783637,4.33344264,5.75834805
7.70471113,3.16080894,1.47358864,2.68847004,0.20030719,4.11473955
2.34448265,7.34339013,3.27873386,0.57069655,6.28121768,2.69083701
2.64782474,2.92460859,2.66066436,0.09299682,2.27990505,12.59889976
4.23228861,3.30138154,0.88434851,2.08278217,8.5711276,4.28938929
4.68510232,0.75131309,1.04712922,1.02691169,6.84304829,-0.9328682
7.13944679,2.39290981,0.43777074,1.43280776,4.33982846,4.92438222
4.93022204,6.46890551,0.46564222,0.76407285,8.38433099,2.36972266
6.48777169,3.10894841,1.24115717,3.00875956,5.42964734,3.98545594
2.07200932,5.83180036,0.48457398,1.54053291,4.1197407,1.49235205
4.50425869,4.85996189,0.52920363,0.28136526,1.29798904,-0.52538746
6.25623002,1.08203624,1.67250781,0.35932331,2.85939228,3.71474835
6.80217694,2.03111746,0.52149364,3.15778608,2.58110025,2.2554731
4.1064568,2.39602486,2.00775086,0.20146517,5.43817419,0.09413302
3.59410057,4.6004501,5.91911057,0.37442562,1.64878149,0.42364242
4.75979853,6.66736108,1.01896919,1.55190369,3.37997297,3.08302288
2.74425404,4.62051896,0.97963815,0.55861343,1.20907358,4.52698313
5.16142082,3.56653555,3.8263315,0.14870115,3.85972038,3.21993149
4.39867103,6.74901026,2.63195541,1.55477935,7.0252014,2.39759091
2.64460421,4.26103582,0.81711639,1.04100262,4.92351029,5.59266404
4.92639291,3.06666569,0.18921507,0.8227433,3.72089331,1.06664825
3.66952642,4.94918646,0.29479782,1.6753842,1.87761792,2.57300641
5.08617309,4.97936957,1.2496051,0.76397731,2.75037659,-2.37026652
3.33315327,5.87221594,0.94052571,1.34350702,7.25170554,9.44188141
6.3359819,3.51883874,4.97127269,0.71606117,1.86667781,3.38387325
5.91334947,4.78684596,0.60678806,0.55305173,0.54129674,3.04815715
3.45726472,-1.41505849,0.65006524,0.03832064,3.89573155,4.69737777
5.492043,2.44092521,1.42110325,1.36221151,3.56202321,6.09594666
6.13865807,1.31163114,0.6352252,0.09825844,1.00518502,3.82754145
8.02609903,0.37097912,0.81611874,0.04369807,5.79708948,3.26956143
6.02302245,2.54737418,0.80680462,0.02527818,2.26412859,2.62907196
3.76342128,5.58058203,0.98594966,1.17573015,2.56014272,3.69759313
4.41468498,4.26602894,0.34357825,0.59352902,2.56042946,4.22334376
7.70778969,3.54276077,1.31628655,3.79994116,2.03529824,0.23217139
3.79741442,4.83070725,0.85160267,0.84250018,3.02487117,-0.49246705
2.85379997,2.1626463,0.44905787,0.67144461,12.25046853,-0.89670069
8.35397733,0.02984529,3.81488708,3.15529464,5.06133688,2.997306
4.12822688,7.08659744,0.74337334,0.1947651,3.16193135,-0.14086898
7.43820538,7.56593446,2.1675104,3.71213981,1.31903211,0.76011252
2.94706424,2.87915615,2.96130521,0.01294864,8.14642232,3.03904507
3.88843767,3.32061798,0.81104471,5.27775662,11.41061857,-3.16572917
3.88090405,4.99720487,0.49093615,0.24065867,4.77651592,2.47212795
5.87220275,5.18445167,0.91875474,0.29207382,3.54123323,2.68218419
6.8193259,2.5930138,0.74656427,1.33989322,1.927142,5.27047138
4.67949634,2.79827311,1.38331752,3.41516415,7.32926277,4.52692174
7.17118103,10.19851192,3.03211171,0.96787129,2.03827395,0.37999246
4.59165733,5.53763109,0.2064109,0.65964237,3.58382268,0.03173405
3.72077125,3.6096726,1.81853224,1.65713206,4.66939096,0.99703199
3.20602664,4.32361181,3.28963935,1.88937652,4.09260354,1.57282934
3.17056392,5.17031088,0.48335937,0.72388603,2.74899656,3.99911561
3.62166134,0.239905,1.03812036,0.11909671,7.81045197,4.99687696
6.24498295,2.86594972,1.07721672,0.81875439,10.1168832,12.3983224
4.77647906,5.02322561,0.12530482,2.86028029,3.82276205,3.48397738
4.32590106,7.3515805,1.86278993,0.92499336,4.67368686,1.63046394
4.34531086,2.60306573,1.15241852,0.50967076,2.83897028,1.32740076
4.56345621,6.04942496,2.3320658,1.84974346,4.67062868,-0.29845856
3.32140527,3.62980829,1.25546031,0.9317556,1.87454824,7.0012642
5.14926835,3.44893062,3.33677054,0.00369428,2.06277626,-0.64842985
4.14141577,7.774042,0.96899242,1.08313433,3.73418131,4.56537717
4.01804579,3.32670146,1.51863967,0.92252577,12.64962684,3.78828254
3.39177783,2.45836665,0.49534715,0.37261426,2.4852813,2.13680608
5.33146681,4.02558542,2.26678602,1.29290765,9.84011206,1.45555072
5.17812213,7.55423107,0.30944477,0.43763699,6.92024853,4.2369314
4.54749441,1.94410663,0.37358236,0.26128634,7.34865134,5.43731014
4.10622816,2.57135469,1.85667802,1.10179656,0.94567579,8.45292501
1.57325568,2.54553358,1.12750239,1.32491673,4.56015992,9.03165403
5.49835776,4.30841728,2.81715854,0.41673888,0.83344167,3.96385091
4.66674421,4.76809992,0.61912663,2.45999594,8.34208831,2.66747595
3.43165515,5.85315579,0.07846787,0.25531491,1.855395,1.4261712
1.9464879,1.0961654,1.12301982,0.55529119,6.28025863,0.78470094
5.14522992,3.34612414,0.67510678,0.28859641,2.58646542,10.86316684
6.73637353,4.56604237,1.71153509,1.57317277,4.98019642,-3.46141408
4.66142888,2.26160942,3.40935046,0.06397432,4.46509084,3.06081305
4.21548899,6.04744852,0.39660704,1.21641463,5.47013968,5.10447771
3.57847872,3.58173801,3.67463817,0.59674704,11.10360188,6.23587619
4.45798552,2.84314984,1.96207989,1.42735796,1.7315422,1.13824592
4.36418115,2.88711313,0.21460207,1.59478215,1.25319103,5.8897131
4.36085235,4.73805142,0.46342024,0.35716864,2.22951905,3.08074971
1.27204389,5.57847842,1.36263016,0.75078177,1.70464442,1.97957392
5.24376997,1.18120907,1.71522708,1.30513801,2.1614688,7.68785058
3.53948546,-0.90201253,0.48102853,0.08500361,0.65935713,-0.9555918
5.44846258,3.13682257,1.05163168,0.06582972,5.58355454,4.39469804
4.60406845,2.57108296,1.44309418,0.93027665,2.77727182,-3.27107785
3.16769289,4.98981288,1.37235429,0.52224265,2.57585112,10.89973771
3.65944445,5.66604231,3.3195676,0.0618238,5.56269715,2.85719799
4.79636251,6.06367928,0.90664982,2.50526523,7.34763496,16.74561381
9.60306766,3.27502526,1.19363948,0.32144062,8.8915797,-0.66309732
6.0369189,4.63756291,3.5826733,0.02036795,3.80816698,5.02300753
5.86250499,3.84751221,0.40759,1.54658919,4.6191372,2.00225256
4.22562464,2.95229245,1.69474038,0.67548978,3.21624041,-4.89910387
6.26580664,4.06217932,0.25274045,0.36838742,2.56325311,2.91340786
5.53002436,2.76008041,1.1448814,0.72033458,2.62656704,1.35959313
3.71237918,4.07211785,6.74401922,0.55996351,5.27295554,2.31278674
2.01857028,4.23357291,2.24566656,0.8994435,1.72100522,0.11199028
4.74222754,4.62349881,1.67694735,0.3330832,7.02121611,-0.95558156
3.73541383,2.28563915,1.33803631,2.1380479,6.7605623,2.49023629
2.04381757,4.11608629,0.8996948,0.20576326,2.12650365,4.37287603
2.68711979,5.51667392,0.5850529,0.12911538,8.74856752,3.63405568
2.97216503,3.83271506,0.63350055,2.39218824,1.9907236,2.13936078
5.8231834,4.72612659,0.54377296,0.35905429,9.86409143,10.08079956
5.58560837,5.99380881,3.70378075,0.07320358,3.96945153,4.95730844
4.95450779,3.85663168,0.93858661,0.542988,11.05853396,1.48919381
3.34576692,-0.89003261,0.91376804,0.69105736,2.3069101,-0.10177108
7.90785955,2.17440124,0.50749202,1.22278663,4.65695749,1.80798829
4.35185724,2.11109891,0.04856972,0.72795737,9.43903643,3.68723836
5.63411864,2.02042721,10.74324257,3.08059347,3.43290813,2.45684264
5.32206484,6.01771498,0.3428445,0.17470556,3.62427822,4.09744501
6.10871935,3.36422949,8.08397898,0.29986014,4.92923105,3.81358062
4.88541195,6.80966803,0.48472532,3.82391833,1.0551023,2.97644615
3.57889209,5.41992784,0.38274186,0.2477111,2.69409823,6.53291428
2.78822132,0.19543293,7.46320754,0.77823309,1.49439491,4.49514462
3.86316585,1.4701786,2.52549951,0.68848478,8.32228645,3.30902662
6.37740941,6.44303301,1.22763928,1.35606438,3.97369533,4.19822399
4.97477754,6.72221246,0.08918093,2.09786651,5.446464,10.85564072
1.96166055,3.50870014,0.24607686,2.18169379,11.65822966,2.80852021
4.72020257,2.60056035,2.95680137,1.51354273,2.05465704,4.21431856
5.59509121,3.53772253,0.76441999,2.11798529,7.33522617,6.17428459
5.91448058,7.99227754,4.49028075,0.07451655,0.80453264,0.00423802
4.69301712,3.75764999,3.11309844,0.284223,4.3541283,4.84198718
4.86999743,2.92813957,1.16127274,0.40966864,3.06461953,-3.69333506
4.7734493,4.8119861,0.66147547,2.22702997,8.59219262,2.88703364
1.71787003,7.59798062,1.36832272,0.3109017,3.53130875,1.69550075
3.63177854,4.67331703,1.13454151,0.35378462,14.7780414,4.60033156
2.49832194,6.4503024,2.44895731,0.11319214,1.15782528,1.3962968
4.85602456,2.96790368,2.43594359,0.07049127,4.49377509,3.77085488
7.60318017,5.84476501,1.97422058,2.77815089,6.61840865,1.00344346
3.81374896,3.29944174,0.15935835,2.01693478,4.2384312,9.69011364
5.58208651,8.07694711,0.98532043,0.45075849,2.63200941,1.32126659
5.55624148,2.71858729,0.80828329,0.3851395,1.31437627,2.72753624
6.01635333,6.97332717,0.46651227,0.07081365,2.26349836,3.54920431
2.61897896,3.2824419,1.35729743,2.60486384,1.19233341,3.34268996
5.2977069,3.01297678,0.63514468,0.36980293,4.06387603,1.41747202
3.5167006,2.47312411,0.57351345,1.38448848,6.52614522,-1.1654785
5.33179408,0.99443273,0.57896583,4.0993192,10.98333384,6.42867668
2.89354794,1.26468351,0.55406985,1.02324102,6.05551246,3.53452414
3.37772271,7.46289705,0.38100321,2.06789331,6.24219685,3.84037341
3.23935594,1.31875109,0.70515587,1.38166884,5.65127258,-1.57899345
3.76263855,2.21124659,0.09232315,0.91453386,0.94198497,4.57123088
5.07127538,3.65373895,2.07799004,1.25831874,4.40116714,-1.30057903
5.37886559,-1.60236611,0.59937736,0.01304972,0.74137005,5.13759069
5.76046838,1.82689487,0.73912087,1.26668718,11.04992232,1.35329897
5.10191239,4.34497798,0.28355325,0.57285025,8.24591429,3.82191933
6.09316818,6.90234466,0.19645164,0.22005102,0.93037035,1.1563725
5.23423539,2.59030693,6.77797612,0.26375454,4.62220042,1.72170189
3.33775253,4.40674755,2.46096126,1.67394993,2.44267381,3.56545585
5.99213153,3.00895343,2.16713949,0.76123456,4.44565208,8.47097003
3.05761834,5.47219757,2.60951865,1.61430281,6.61762433,10.16022981
6.09862299,1.7606928,4.01555602,0.71727756,5.93249811,-9.11411433
3.42814929,4.30214305,1.59852785,1.12034372,6.77771075,6.1982847
6.1344129,2.63520111,0.54066711,1.69966193,5.01720402,5.92254046
3.44853523,0.88466031,0.58196105,2.81280604,6.51551767,6.5409117
3.21922417,3.14944039,0.42697481,1.40041375,10.07049543,6.21824551
7.69199086,1.65071926,2.39585692,0.94933192,2.30276924,7.65356307
5.77790556,2.54095415,0.09815169,1.45885882,5.32951415,5.1947808
2.0713874,6.10829629,2.12378587,0.08059486,3.58123118,5.00518121
4.04173835,6.8990278,2.90367257,0.99055545,3.51084484,17.16638388
6.5134787,2.54244759,3.01618594,0.10094656,7.38644218,7.94929307
1.84675472,3.75083614,3.95709418,0.14465277,10.83933158,5.40302622
7.00525929,4.69330464,1.97472027,0.81544863,4.74867744,1.49559891
3.92397539,-0.32866389,3.17502402,1.02279078,5.26706579,-4.04686261
2.38759221,5.4845224,1.17223339,0.36860363,11.11750131,2.96880428
3.63885359,3.43675811,0.2683435,0.06674319,2.75285835,4.33449586
6.7711183,5.5686617,2.96417556,0.03032026,1.67792728,4.46806771
4.44329776,2.71917551,6.63678442,1.32383717,5.6265033,-6.41267909
3.76762786,4.84412321,0.27121504,0.13621981,7.41806732,-1.66805995
4.90955458,-0.97282209,0.66526477,1.04525762,2.64924637,4.79193937
2.41624525,5.77182218,2.07045751,0.47132362,2.26634762,6.09727868
6.31600379,3.00163028,2.09590147,0.30745119,4.58481505,14.71153284
4.58204685,2.36060556,2.44125943,0.78890585,1.59181847,1.6006323
3.1263496,3.70473902,3.74205965,1.09887364,3.73378987,3.41745285
5.43763578,0.41900068,1.68473713,1.02917257,10.79341607,1.55421557
3.39082966,5.37768275,1.81565325,0.02438515,1.32201969,3.42572372
4.25253319,0.7381951,0.6537718,0.18470236,7.61565427,5.85196373
3.30611392,7.07718848,0.20125802,1.18644791,5.09052498,4.34428899
5.11070468,1.90591106,0.47206368,0.68014054,8.35845505,3.0127212
5.73018463,4.81494834,0.39054247,0.72958437,8.06790906,10.92406134
5.25822412,3.05766048,0.43850601,0.94520466,1.97317401,-0.69941506
3.19124479,4.94735522,0.69899129,0.44934174,4.03719226,-3.85664017
4.97667325,6.39625386,2.52023395,0.20187871,3.53317504,8.95927899
4.05602074,6.72961902,2.78094483,1.34679074,1.17630448,3.5675011
5.05335038,3.3292231,1.44150504,0.56788802,2.32296372,1.95899024
3.62287493,0.94968723,0.2636149,0.41097008,3.0526772,4.19072604
6.75448823,6.69354716,5.36175664,0.02040684,7.34520388,5.60632889
5.4514444,6.54250704,3.86075589,1.29908305,2.30877521,1.87266459
